A,burntumber,rawumber,vanDykeBrown,burntsienna,rawsSenna,redochre,redlead,cadmiumred,alizarin,madderLake,lacdye,carminelake,vermilion,realgar,ylakereseda,massicot,yellowochre,gamboge,naplesYellow,leadtinYellow..II,leadtinyellow..I,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianblue,ultramarine,phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone
716.07,12.503,9.459,4.404,29.087,35.778,29.828,100.113,104.733,75.03,70.727,29.476,46.53,57.267,97.659,43.284,56.182,39.087,78.554,71.57,89.664,99.201,98.828,87.274,90.618,100.089,24.391,9.926,4.829,8.203,5.064,1.115,4.431,4.516,9.344,62.88,5.142,10.597,7.002,2.747,43.058,7.248,2.992,1.958,40.864,3.388,5.466,3.865,5.885,47.489,52.059,104.024,99.901,84.57,63.646
716.26,12.514,9.455,4.407,29.152,35.84,29.856,100.139,104.779,75.076,70.779,29.573,46.591,57.289,97.743,43.335,56.238,39.126,78.578,71.599,89.73,99.245,98.875,87.302,90.685,100.134,24.441,9.988,4.848,8.193,5.091,1.109,4.411,4.515,9.345,63.182,5.142,10.607,7.016,2.747,43.52,7.262,3.01,1.95,40.824,3.392,5.471,3.854,5.877,47.475,52.063,104.051,99.951,84.604,63.601
716.45,12.529,9.46,4.408,29.16,35.864,29.882,100.155,104.778,75.054,70.813,29.664,46.588,57.309,97.771,43.363,56.188,39.165,78.604,71.587,89.766,99.249,98.868,87.298,90.68,100.096,24.462,10.048,4.849,8.188,5.108,1.111,4.404,4.51,9.343,63.445,5.143,10.616,7.051,2.739,43.993,7.276,3.035,1.958,40.806,3.392,5.466,3.854,5.874,47.491,52.069,104.05,99.905,84.582,63.532
716.64,12.549,9.449,4.4,29.201,35.908,29.926,100.152,104.766,75.045,70.851,29.767,46.6,57.309,97.812,43.389,56.219,39.192,78.628,71.617,89.763,99.262,98.885,87.321,90.713,100.086,24.512,10.112,4.858,8.186,5.132,1.106,4.411,4.501,9.346,63.742,5.143,10.628,7.072,2.739,44.443,7.305,3.064,1.955,40.759,3.396,5.458,3.853,5.87,47.498,52.068,104.073,99.955,84.61,63.467
716.83,12.55,9.446,4.401,29.266,35.933,29.967,100.167,104.757,75.054,70.883,29.857,46.609,57.321,97.859,43.414,56.249,39.214,78.658,71.65,89.782,99.309,98.917,87.334,90.754,100.071,24.559,10.174,4.871,8.186,5.164,1.112,4.415,4.499,9.352,64.038,5.153,10.649,7.103,2.742,44.88,7.333,3.093,1.956,40.724,3.405,5.45,3.859,5.868,47.5,52.094,104.1,99.982,84.629,63.39
717.03,12.574,9.451,4.406,29.308,35.962,30.002,100.195,104.782,75.07,70.921,29.962,46.64,57.324,97.895,43.419,56.283,39.273,78.71,71.658,89.831,99.337,98.939,87.356,90.784,100.122,24.627,10.252,4.895,8.189,5.201,1.121,4.428,4.499,9.362,64.32,5.163,10.668,7.128,2.743,45.365,7.353,3.122,1.965,40.697,3.405,5.462,3.864,5.875,47.505,52.114,104.134,100.043,84.647,63.345
717.22,12.596,9.468,4.406,29.335,36.015,30.047,100.194,104.802,75.09,70.936,30.05,46.68,57.38,97.941,43.437,56.279,39.305,78.761,71.654,89.879,99.335,98.965,87.387,90.834,100.122,24.69,10.331,4.907,8.191,5.228,1.128,4.438,4.497,9.356,64.594,5.169,10.679,7.145,2.741,45.817,7.366,3.151,1.965,40.671,3.412,5.469,3.872,5.871,47.516,52.116,104.152,100.052,84.663,63.263
717.41,12.606,9.461,4.403,29.367,36.064,30.071,100.195,104.808,75.127,70.968,30.153,46.716,57.416,97.998,43.456,56.303,39.347,78.821,71.695,89.941,99.345,99.01,87.43,90.867,100.148,24.739,10.393,4.912,8.192,5.254,1.124,4.439,4.494,9.335,64.91,5.155,10.684,7.169,2.739,46.268,7.374,3.181,1.961,40.644,3.406,5.46,3.87,5.863,47.514,52.152,104.167,100.101,84.685,63.215
717.6,12.616,9.465,4.398,29.394,36.109,30.089,100.188,104.795,75.132,71.005,30.255,46.75,57.434,98.024,43.479,56.291,39.368,78.85,71.702,89.957,99.401,99.016,87.464,90.9,100.144,24.786,10.456,4.911,8.202,5.279,1.135,4.439,4.494,9.328,65.203,5.144,10.695,7.184,2.744,46.718,7.395,3.212,1.964,40.584,3.407,5.459,3.875,5.863,47.504,52.166,104.15,100.113,84.65,63.141
717.79,12.634,9.461,4.402,29.41,36.15,30.074,100.197,104.794,75.124,71.03,30.34,46.762,57.438,98.031,43.486,56.284,39.382,78.872,71.695,89.964,99.412,99.011,87.491,90.91,100.117,24.86,10.541,4.921,8.205,5.304,1.132,4.441,4.491,9.33,65.473,5.148,10.719,7.201,2.735,47.166,7.427,3.237,1.974,40.54,3.411,5.46,3.877,5.867,47.521,52.197,104.146,100.121,84.663,63.057
717.98,12.665,9.474,4.402,29.451,36.2,30.097,100.167,104.782,75.118,71.033,30.441,46.77,57.468,98.039,43.492,56.268,39.395,78.91,71.701,89.963,99.401,99.026,87.515,90.918,100.118,24.92,10.622,4.936,8.213,5.352,1.141,4.453,4.496,9.342,65.732,5.159,10.725,7.223,2.751,47.62,7.468,3.281,1.985,40.498,3.424,5.472,3.883,5.88,47.5,52.18,104.148,100.098,84.631,62.974
718.17,12.671,9.481,4.399,29.473,36.217,30.119,100.174,104.779,75.134,71.052,30.539,46.789,57.453,98.067,43.518,56.256,39.424,78.928,71.696,89.986,99.431,99.016,87.529,90.946,100.125,24.987,10.671,4.94,8.215,5.37,1.131,4.452,4.485,9.328,66.014,5.15,10.73,7.219,2.741,48.064,7.48,3.299,1.972,40.46,3.416,5.464,3.876,5.866,47.506,52.169,104.152,100.104,84.615,62.881
718.37,12.678,9.495,4.405,29.501,36.218,30.119,100.173,104.759,75.089,71.077,30.623,46.775,57.461,98.08,43.528,56.211,39.45,78.927,71.668,89.983,99.419,99.033,87.56,90.945,100.106,25.068,10.739,4.948,8.222,5.399,1.127,4.46,4.467,9.326,66.262,5.15,10.741,7.23,2.743,48.538,7.502,3.332,1.975,40.398,3.412,5.457,3.882,5.871,47.523,52.198,104.13,100.101,84.598,62.804
718.56,12.689,9.508,4.405,29.556,36.247,30.143,100.148,104.737,75.075,71.085,30.71,46.801,57.457,98.088,43.532,56.223,39.463,78.971,71.672,89.961,99.41,99.033,87.566,90.984,100.112,25.151,10.818,4.966,8.227,5.434,1.139,4.466,4.464,9.35,66.51,5.154,10.755,7.248,2.753,48.962,7.535,3.372,1.973,40.324,3.417,5.467,3.884,5.879,47.517,52.204,104.093,100.123,84.579,62.732
718.75,12.695,9.521,4.406,29.602,36.277,30.162,100.161,104.735,75.086,71.114,30.794,46.826,57.451,98.145,43.561,56.203,39.502,79.019,71.658,90.007,99.449,99.099,87.591,91.023,100.121,25.22,10.899,4.981,8.226,5.463,1.14,4.469,4.468,9.349,66.783,5.156,10.762,7.264,2.758,49.435,7.564,3.399,1.986,40.274,3.409,5.49,3.884,5.882,47.516,52.222,104.078,100.073,84.56,62.66
718.94,12.701,9.521,4.405,29.626,36.293,30.169,100.147,104.758,75.07,71.146,30.856,46.846,57.439,98.146,43.577,56.17,39.517,79.02,71.639,90.023,99.388,99.078,87.595,91.022,100.067,25.28,10.972,4.988,8.226,5.484,1.133,4.461,4.461,9.334,67.024,5.148,10.765,7.269,2.758,49.897,7.579,3.422,1.988,40.213,3.398,5.494,3.872,5.877,47.517,52.223,104.019,100.033,84.546,62.58
719.13,12.711,9.518,4.407,29.679,36.331,30.204,100.142,104.775,75.058,71.166,30.952,46.867,57.453,98.165,43.604,56.145,39.511,79.034,71.643,90.024,99.365,99.069,87.62,91.033,100.029,25.346,11.044,4.989,8.233,5.514,1.125,4.459,4.46,9.333,67.29,5.142,10.759,7.292,2.765,50.319,7.598,3.456,1.981,40.167,3.397,5.488,3.881,5.877,47.518,52.236,104.03,100.024,84.542,62.495
719.32,12.716,9.523,4.417,29.714,36.362,30.247,100.16,104.78,75.048,71.215,31.042,46.871,57.448,98.177,43.629,56.157,39.542,79.043,71.659,89.996,99.362,99.067,87.628,91.041,100.025,25.398,11.12,4.999,8.225,5.544,1.124,4.456,4.46,9.35,67.517,5.14,10.762,7.319,2.777,50.761,7.628,3.495,1.983,40.116,3.402,5.49,3.872,5.886,47.515,52.274,104.011,100.018,84.536,62.442
719.51,12.724,9.531,4.417,29.748,36.385,30.273,100.162,104.804,75.002,71.238,31.118,46.859,57.44,98.214,43.636,56.121,39.553,79.034,71.624,89.963,99.338,99.059,87.642,91.053,99.99,25.462,11.198,5.009,8.233,5.571,1.118,4.452,4.456,9.361,67.732,5.143,10.767,7.329,2.773,51.198,7.661,3.525,1.985,40.05,3.401,5.495,3.877,5.891,47.515,52.308,104.03,100.019,84.526,62.385
719.7,12.745,9.534,4.421,29.784,36.389,30.294,100.164,104.815,74.962,71.245,31.176,46.858,57.421,98.245,43.638,56.103,39.581,79.048,71.606,89.967,99.282,99.061,87.597,91.066,99.935,25.525,11.276,5.031,8.24,5.594,1.113,4.45,4.452,9.36,67.941,5.156,10.764,7.351,2.777,51.65,7.683,3.558,1.986,39.991,3.394,5.49,3.881,5.893,47.516,52.328,104.028,100.014,84.503,62.312
719.9,12.762,9.55,4.423,29.839,36.41,30.341,100.174,104.874,74.961,71.277,31.273,46.896,57.413,98.309,43.679,56.119,39.627,79.089,71.627,89.988,99.302,99.034,87.599,91.098,99.905,25.579,11.366,5.041,8.241,5.625,1.115,4.449,4.451,9.364,68.19,5.165,10.764,7.375,2.784,52.088,7.716,3.6,1.988,39.948,3.387,5.482,3.888,5.892,47.515,52.313,104.034,100.002,84.482,62.24
720.09,12.763,9.552,4.428,29.878,36.403,30.356,100.196,104.892,74.983,71.317,31.348,46.935,57.384,98.334,43.71,56.124,39.643,79.118,71.602,90.008,99.306,99.011,87.603,91.127,99.904,25.633,11.435,5.048,8.249,5.638,1.106,4.44,4.445,9.361,68.43,5.156,10.767,7.401,2.777,52.545,7.737,3.639,1.982,39.888,3.387,5.476,3.884,5.894,47.541,52.337,104.023,100,84.47,62.178
720.28,12.788,9.553,4.43,29.935,36.445,30.396,100.227,104.931,74.982,71.386,31.423,46.976,57.419,98.374,43.706,56.176,39.677,79.158,71.624,90.027,99.334,99.058,87.596,91.173,99.922,25.685,11.526,5.061,8.254,5.668,1.118,4.44,4.449,9.37,68.691,5.162,10.763,7.438,2.789,52.975,7.758,3.676,1.991,39.867,3.391,5.475,3.883,5.911,47.529,52.381,104.023,99.98,84.509,62.172
720.47,12.798,9.546,4.427,29.961,36.503,30.455,100.205,104.921,74.958,71.41,31.483,47.011,57.405,98.411,43.715,56.169,39.714,79.203,71.604,90.049,99.355,99.064,87.608,91.238,99.921,25.74,11.609,5.058,8.249,5.687,1.123,4.433,4.448,9.367,68.929,5.158,10.761,7.469,2.782,53.375,7.777,3.716,1.983,39.832,3.388,5.469,3.882,5.905,47.528,52.375,104.041,99.962,84.508,62.128
720.66,12.807,9.545,4.436,29.996,36.514,30.471,100.216,104.938,74.966,71.447,31.567,47.025,57.417,98.411,43.726,56.198,39.734,79.193,71.578,90.064,99.359,99.08,87.605,91.268,99.903,25.817,11.685,5.063,8.239,5.734,1.113,4.431,4.455,9.356,69.176,5.165,10.778,7.48,2.798,53.812,7.808,3.745,1.99,39.787,3.381,5.469,3.882,5.907,47.539,52.374,104.038,99.937,84.523,62.076
720.85,12.814,9.55,4.437,30.029,36.566,30.518,100.249,104.977,75.007,71.494,31.66,47.065,57.455,98.459,43.771,56.223,39.762,79.228,71.608,90.097,99.377,99.065,87.651,91.317,99.92,25.879,11.768,5.071,8.25,5.769,1.116,4.426,4.457,9.359,69.413,5.177,10.767,7.502,2.796,54.256,7.835,3.795,1.987,39.749,3.385,5.468,3.877,5.915,47.544,52.387,104.078,99.971,84.547,62.029
721.04,12.823,9.549,4.447,30.054,36.596,30.544,100.289,104.977,75.017,71.547,31.776,47.087,57.481,98.487,43.786,56.251,39.803,79.274,71.625,90.103,99.409,99.097,87.683,91.362,99.96,25.95,11.851,5.079,8.257,5.798,1.115,4.427,4.457,9.352,69.648,5.173,10.77,7.516,2.8,54.669,7.86,3.839,1.98,39.704,3.383,5.458,3.871,5.916,47.542,52.386,104.102,99.982,84.553,61.961
721.23,12.813,9.543,4.444,30.071,36.613,30.544,100.28,104.961,75.018,71.587,31.857,47.105,57.465,98.498,43.8,56.266,39.864,79.302,71.648,90.124,99.421,99.136,87.713,91.398,99.958,26.006,11.932,5.083,8.253,5.827,1.112,4.42,4.455,9.354,69.866,5.178,10.785,7.526,2.8,55.132,7.894,3.878,1.983,39.642,3.384,5.464,3.864,5.911,47.564,52.401,104.098,99.967,84.532,61.88
721.42,12.814,9.537,4.442,30.105,36.643,30.561,100.322,104.979,75.035,71.623,31.949,47.153,57.472,98.564,43.826,56.289,39.902,79.325,71.678,90.21,99.463,99.157,87.759,91.457,99.984,26.085,12.012,5.087,8.261,5.859,1.114,4.412,4.453,9.336,70.113,5.182,10.805,7.546,2.798,55.576,7.922,3.913,1.982,39.587,3.381,5.461,3.876,5.917,47.551,52.414,104.115,99.97,84.545,61.849
721.62,12.833,9.53,4.438,30.13,36.663,30.571,100.314,104.96,75.031,71.638,32.015,47.188,57.476,98.589,43.841,56.294,39.942,79.361,71.703,90.247,99.479,99.145,87.765,91.479,100.008,26.144,12.082,5.079,8.256,5.891,1.112,4.395,4.445,9.329,70.338,5.186,10.817,7.574,2.806,56.029,7.943,3.961,1.98,39.533,3.38,5.45,3.868,5.915,47.548,52.38,104.092,99.947,84.544,61.759
721.81,12.841,9.525,4.444,30.152,36.682,30.578,100.306,104.908,75.005,71.628,32.112,47.202,57.488,98.595,43.862,56.288,39.961,79.359,71.685,90.244,99.485,99.144,87.776,91.478,99.973,26.218,12.175,5.098,8.255,5.934,1.118,4.394,4.44,9.337,70.538,5.181,10.828,7.58,2.811,56.425,7.984,3.993,1.982,39.477,3.379,5.458,3.869,5.914,47.544,52.345,104.071,99.93,84.548,61.692
722,12.871,9.529,4.45,30.184,36.723,30.597,100.285,104.862,75.013,71.671,32.208,47.238,57.503,98.611,43.879,56.266,39.969,79.357,71.658,90.255,99.462,99.2,87.809,91.522,99.989,26.296,12.257,5.118,8.255,5.967,1.117,4.396,4.441,9.332,70.759,5.179,10.844,7.598,2.816,56.847,7.997,4.052,1.982,39.416,3.388,5.473,3.871,5.921,47.545,52.366,104.079,99.956,84.529,61.643
722.19,12.873,9.526,4.449,30.192,36.754,30.613,100.252,104.849,74.99,71.695,32.287,47.248,57.512,98.633,43.876,56.266,39.982,79.369,71.674,90.265,99.465,99.19,87.821,91.515,99.999,26.367,12.331,5.128,8.253,6.001,1.116,4.381,4.43,9.319,70.95,5.177,10.836,7.587,2.798,57.246,8.009,4.09,1.986,39.357,3.38,5.468,3.865,5.907,47.539,52.394,104.067,99.942,84.513,61.579
722.38,12.878,9.528,4.456,30.228,36.795,30.637,100.234,104.857,75.007,71.733,32.374,47.28,57.537,98.66,43.894,56.243,40.032,79.414,71.681,90.313,99.461,99.192,87.857,91.54,100.017,26.436,12.416,5.14,8.251,6.043,1.111,4.383,4.427,9.33,71.149,5.186,10.859,7.613,2.792,57.699,8.047,4.14,1.986,39.311,3.379,5.481,3.87,5.904,47.544,52.415,104.094,99.993,84.48,61.5
722.57,12.899,9.541,4.466,30.274,36.815,30.646,100.295,104.892,75.041,71.777,32.475,47.317,57.562,98.697,43.928,56.285,40.058,79.437,71.731,90.339,99.487,99.221,87.872,91.536,100.019,26.504,12.511,5.166,8.242,6.083,1.106,4.392,4.437,9.334,71.375,5.197,10.867,7.63,2.806,58.149,8.086,4.188,1.989,39.246,3.383,5.496,3.869,5.906,47.55,52.459,104.119,99.974,84.504,61.455
722.76,12.914,9.546,4.467,30.277,36.842,30.682,100.259,104.874,75.002,71.799,32.562,47.309,57.553,98.714,43.95,56.253,40.108,79.445,71.736,90.365,99.48,99.237,87.864,91.542,100.03,26.567,12.606,5.183,8.263,6.103,1.109,4.394,4.421,9.33,71.545,5.187,10.863,7.654,2.803,58.578,8.106,4.234,1.985,39.179,3.385,5.502,3.875,5.906,47.555,52.49,104.128,99.959,84.475,61.385
722.95,12.935,9.555,4.475,30.298,36.868,30.679,100.235,104.853,74.954,71.824,32.642,47.299,57.556,98.738,43.952,56.236,40.138,79.434,71.721,90.366,99.438,99.246,87.815,91.575,100.004,26.628,12.682,5.197,8.249,6.134,1.114,4.394,4.422,9.337,71.722,5.193,10.898,7.681,2.817,58.946,8.125,4.278,1.986,39.125,3.391,5.503,3.877,5.899,47.563,52.505,104.119,99.931,84.459,61.304
723.14,12.954,9.562,4.469,30.341,36.892,30.714,100.249,104.87,74.957,71.792,32.715,47.327,57.541,98.805,43.986,56.214,40.169,79.486,71.716,90.388,99.453,99.228,87.802,91.598,100,26.699,12.764,5.213,8.249,6.183,1.124,4.383,4.426,9.347,71.912,5.206,10.918,7.708,2.82,59.369,8.159,4.325,1.993,39.075,3.396,5.514,3.885,5.907,47.564,52.524,104.148,99.941,84.45,61.268
723.33,12.977,9.589,4.474,30.366,36.92,30.749,100.258,104.859,74.957,71.818,32.775,47.328,57.562,98.86,43.987,56.207,40.194,79.501,71.682,90.409,99.466,99.195,87.765,91.605,99.97,26.772,12.849,5.233,8.248,6.213,1.133,4.398,4.427,9.349,72.087,5.214,10.91,7.738,2.824,59.712,8.185,4.381,1.996,39.021,3.398,5.514,3.891,5.914,47.536,52.533,104.143,99.932,84.45,61.235
723.53,12.991,9.597,4.48,30.394,36.96,30.752,100.238,104.825,74.933,71.817,32.832,47.333,57.565,98.869,43.994,56.177,40.204,79.515,71.636,90.385,99.43,99.191,87.746,91.58,99.944,26.837,12.928,5.252,8.255,6.251,1.13,4.4,4.424,9.345,72.259,5.218,10.903,7.747,2.83,60.103,8.205,4.419,1.991,38.966,3.396,5.513,3.886,5.897,47.55,52.531,104.096,99.888,84.413,61.131
723.72,12.978,9.605,4.482,30.446,36.993,30.773,100.231,104.832,74.92,71.831,32.923,47.36,57.585,98.885,44.025,56.175,40.229,79.512,71.634,90.39,99.431,99.226,87.747,91.635,99.94,26.905,13.018,5.276,8.256,6.286,1.137,4.411,4.426,9.354,72.453,5.213,10.897,7.774,2.825,60.509,8.232,4.464,1.993,38.901,3.396,5.511,3.892,5.898,47.57,52.548,104.096,99.878,84.376,61.092
723.91,12.992,9.606,4.476,30.481,37.023,30.796,100.233,104.863,74.951,71.888,33.002,47.371,57.581,98.925,44.043,56.171,40.271,79.532,71.643,90.413,99.431,99.206,87.759,91.641,99.952,26.964,13.104,5.28,8.252,6.312,1.137,4.409,4.417,9.343,72.656,5.223,10.901,7.801,2.814,60.901,8.253,4.513,1.986,38.846,3.393,5.508,3.887,5.897,47.599,52.579,104.089,99.846,84.346,61.063
724.1,12.985,9.599,4.473,30.512,37.041,30.841,100.273,104.911,74.933,71.922,33.052,47.37,57.593,98.949,44.042,56.18,40.313,79.567,71.664,90.446,99.46,99.22,87.779,91.638,99.953,27.022,13.183,5.28,8.259,6.349,1.131,4.406,4.403,9.345,72.821,5.218,10.901,7.807,2.813,61.301,8.272,4.543,1.979,38.802,3.384,5.492,3.879,5.882,47.577,52.574,104.08,99.828,84.37,61.026
724.29,12.994,9.592,4.474,30.554,37.091,30.874,100.318,104.947,74.943,71.962,33.164,47.397,57.618,99.009,44.099,56.193,40.373,79.619,71.675,90.473,99.51,99.258,87.822,91.708,99.941,27.108,13.28,5.291,8.259,6.395,1.132,4.412,4.402,9.351,73.025,5.227,10.916,7.851,2.829,61.71,8.307,4.594,1.969,38.743,3.391,5.5,3.885,5.888,47.593,52.583,104.117,99.848,84.37,60.976
724.48,13.016,9.609,4.486,30.599,37.124,30.88,100.372,104.942,74.949,71.964,33.242,47.416,57.632,99.069,44.125,56.191,40.387,79.632,71.694,90.483,99.584,99.287,87.874,91.751,99.936,27.191,13.385,5.32,8.254,6.436,1.138,4.42,4.412,9.357,73.193,5.238,10.915,7.87,2.84,62.109,8.341,4.657,1.985,38.684,3.404,5.512,3.891,5.897,47.576,52.583,104.143,99.84,84.382,60.935
724.67,13.03,9.608,4.487,30.619,37.142,30.893,100.375,104.99,74.962,71.978,33.339,47.444,57.642,99.106,44.167,56.171,40.42,79.683,71.674,90.52,99.592,99.281,87.892,91.822,99.925,27.28,13.466,5.334,8.265,6.493,1.144,4.426,4.406,9.358,73.34,5.234,10.93,7.886,2.847,62.483,8.373,4.706,1.988,38.633,3.41,5.507,3.89,5.904,47.57,52.582,104.148,99.856,84.359,60.903
724.86,13.031,9.61,4.491,30.672,37.19,30.913,100.441,105.03,74.994,72.036,33.415,47.478,57.668,99.166,44.188,56.193,40.429,79.736,71.677,90.516,99.628,99.284,87.916,91.869,99.931,27.34,13.557,5.348,8.252,6.535,1.145,4.429,4.41,9.361,73.53,5.245,10.92,7.904,2.85,62.867,8.41,4.767,1.99,38.593,3.413,5.505,3.878,5.904,47.576,52.581,104.175,99.881,84.356,60.848
725.05,13.02,9.606,4.488,30.691,37.184,30.928,100.461,105.046,75,72.024,33.48,47.519,57.654,99.194,44.189,56.213,40.443,79.758,71.649,90.53,99.652,99.289,87.927,91.855,99.91,27.407,13.659,5.361,8.251,6.577,1.14,4.423,4.397,9.334,73.685,5.235,10.901,7.91,2.834,63.259,8.443,4.831,1.977,38.517,3.412,5.493,3.87,5.898,47.582,52.579,104.157,99.862,84.326,60.822
725.24,13.023,9.611,4.494,30.71,37.209,30.944,100.478,105.073,75,72.084,33.562,47.531,57.684,99.2,44.21,56.229,40.467,79.765,71.643,90.547,99.656,99.325,87.95,91.883,99.929,27.476,13.756,5.377,8.24,6.603,1.137,4.434,4.397,9.333,73.857,5.232,10.904,7.916,2.838,63.63,8.483,4.888,1.979,38.468,3.409,5.49,3.87,5.896,47.587,52.594,104.143,99.865,84.308,60.78
725.43,13.042,9.609,4.499,30.75,37.239,30.951,100.495,105.078,75.006,72.132,33.642,47.57,57.677,99.232,44.237,56.229,40.491,79.802,71.644,90.558,99.615,99.336,87.967,91.935,99.977,27.532,13.843,5.393,8.244,6.644,1.128,4.417,4.391,9.325,74.006,5.232,10.911,7.912,2.838,64.027,8.51,4.94,1.971,38.438,3.404,5.476,3.868,5.89,47.605,52.586,104.133,99.857,84.3,60.731
725.62,13.062,9.609,4.502,30.783,37.258,30.977,100.528,105.131,75.048,72.177,33.742,47.592,57.7,99.309,44.259,56.247,40.533,79.858,71.663,90.592,99.654,99.39,87.993,91.98,100.003,27.609,13.948,5.411,8.232,6.681,1.131,4.427,4.395,9.343,74.18,5.224,10.907,7.941,2.844,64.419,8.549,5.007,1.978,38.388,3.409,5.477,3.861,5.9,47.615,52.61,104.192,99.903,84.321,60.73
725.82,13.098,9.605,4.512,30.813,37.299,30.996,100.594,105.143,75.068,72.222,33.826,47.621,57.691,99.382,44.264,56.278,40.58,79.925,71.69,90.639,99.694,99.404,88.016,91.986,99.985,27.695,14.056,5.438,8.235,6.725,1.137,4.439,4.395,9.357,74.33,5.24,10.923,7.955,2.862,64.773,8.584,5.074,1.982,38.34,3.418,5.499,3.867,5.903,47.614,52.625,104.208,99.928,84.319,60.689
726.01,13.108,9.611,4.519,30.838,37.341,31.019,100.61,105.165,75.072,72.233,33.914,47.665,57.702,99.453,44.286,56.301,40.606,79.981,71.7,90.699,99.721,99.456,88.032,92.073,100.027,27.781,14.153,5.452,8.242,6.764,1.137,4.429,4.398,9.37,74.472,5.234,10.915,7.959,2.872,65.173,8.605,5.149,1.99,38.298,3.429,5.493,3.873,5.898,47.612,52.647,104.248,99.973,84.356,60.644
726.2,13.128,9.62,4.526,30.869,37.382,31.011,100.613,105.169,75.097,72.228,34.001,47.683,57.7,99.519,44.311,56.322,40.637,80,71.706,90.748,99.708,99.496,87.991,92.133,100.025,27.869,14.25,5.472,8.243,6.804,1.149,4.435,4.403,9.37,74.629,5.239,10.918,7.981,2.873,65.529,8.653,5.217,2.008,38.227,3.433,5.502,3.875,5.898,47.651,52.678,104.238,99.956,84.355,60.6
726.39,13.137,9.631,4.531,30.894,37.369,31.007,100.621,105.159,75.086,72.265,34.057,47.694,57.715,99.536,44.277,56.33,40.651,80.021,71.683,90.766,99.679,99.491,87.994,92.166,100.022,27.921,14.343,5.483,8.237,6.836,1.152,4.433,4.394,9.361,74.745,5.226,10.924,7.982,2.868,65.912,8.669,5.275,2.015,38.17,3.424,5.491,3.87,5.902,47.646,52.678,104.216,99.963,84.357,60.575
726.58,13.146,9.632,4.539,30.909,37.386,31.024,100.579,105.133,75.086,72.286,34.143,47.707,57.679,99.566,44.277,56.339,40.675,80.047,71.659,90.765,99.61,99.477,87.959,92.177,100.002,28,14.435,5.501,8.24,6.886,1.155,4.428,4.391,9.357,74.881,5.221,10.933,7.99,2.874,66.231,8.695,5.337,2.011,38.096,3.427,5.49,3.864,5.904,47.658,52.691,104.186,99.931,84.369,60.543
726.77,13.142,9.62,4.538,30.944,37.404,31.056,100.575,105.085,75.073,72.29,34.195,47.709,57.67,99.604,44.254,56.365,40.705,80.075,71.652,90.734,99.626,99.473,87.952,92.184,100.019,28.053,14.53,5.509,8.242,6.907,1.162,4.418,4.395,9.363,75.007,5.23,10.924,8.007,2.864,66.572,8.722,5.411,2.01,38.041,3.423,5.488,3.871,5.898,47.671,52.713,104.155,99.943,84.364,60.494
726.96,13.167,9.626,4.538,30.98,37.428,31.07,100.593,105.097,75.078,72.315,34.273,47.739,57.693,99.674,44.274,56.375,40.747,80.1,71.67,90.784,99.632,99.503,87.974,92.221,100.021,28.124,14.623,5.528,8.25,6.941,1.169,4.413,4.392,9.366,75.174,5.231,10.926,8.016,2.855,66.929,8.733,5.48,2.004,37.996,3.427,5.481,3.87,5.893,47.675,52.737,104.169,99.965,84.384,60.509
727.15,13.187,9.625,4.548,31.014,37.456,31.092,100.583,105.089,75.048,72.327,34.359,47.762,57.709,99.71,44.301,56.353,40.768,80.135,71.67,90.783,99.616,99.496,87.976,92.234,100.022,28.197,14.719,5.54,8.249,6.971,1.168,4.415,4.393,9.391,75.286,5.229,10.926,8.023,2.878,67.27,8.764,5.532,2.018,37.942,3.426,5.484,3.881,5.895,47.658,52.731,104.175,99.985,84.357,60.482
727.34,13.206,9.63,4.55,31.065,37.497,31.107,100.553,105.054,75.013,72.355,34.433,47.788,57.71,99.78,44.274,56.365,40.791,80.17,71.693,90.815,99.618,99.475,88.006,92.27,100.008,28.267,14.822,5.55,8.258,7.02,1.169,4.415,4.385,9.403,75.416,5.231,10.913,8.046,2.885,67.628,8.796,5.596,2.012,37.872,3.436,5.481,3.891,5.9,47.666,52.722,104.195,99.959,84.366,60.481
727.53,13.207,9.619,4.547,31.081,37.498,31.113,100.566,105.103,75.019,72.36,34.52,47.813,57.727,99.845,44.263,56.384,40.819,80.204,71.701,90.84,99.669,99.501,88.008,92.292,99.987,28.338,14.91,5.563,8.261,7.065,1.167,4.414,4.378,9.4,75.565,5.222,10.907,8.07,2.883,67.967,8.819,5.659,2.012,37.806,3.439,5.485,3.885,5.891,47.675,52.76,104.206,99.971,84.378,60.473
727.72,13.206,9.623,4.552,31.125,37.515,31.126,100.579,105.112,75.012,72.366,34.59,47.854,57.703,99.882,44.28,56.398,40.839,80.227,71.716,90.866,99.666,99.525,88.046,92.35,100.005,28.427,15.006,5.574,8.262,7.111,1.162,4.409,4.36,9.395,75.684,5.236,10.919,8.079,2.888,68.319,8.836,5.736,2.005,37.756,3.433,5.489,3.878,5.891,47.671,52.776,104.225,99.96,84.379,60.448
